publishedAt,authorDisplayName,textDisplay,likeCount
2025-10-14T02:15:42Z,@endangwahyuningsih2024,"apa gk kasian sm yg sudah lama kerja,,,,🤭waktu itu umrnya sedikit, tp yg magang lsg umr baru",0
2025-10-13T22:17:23Z,@baz-d8t,Semoga bukan orang dalam terus,0
2025-10-13T22:14:21Z,@hestyhesty8001,Mantap,0
2025-10-13T22:01:26Z,@tufailmikail9929,"Program yang bagus ini, supaya bisa dijadikan prgaram bareng dg swasta",2
2025-10-13T19:07:53Z,@user-vl5wc4kl6s,Woo hebat hadir manado pagi,1
2025-10-13T17:42:29Z,@AgustinaPanduwinata,"Blusukan ke Daerah2 khususnya kabupaten pak Teddy <br>Tlg cek kebawah lgsg, jangan percaya dgn laporan bupati gubernur dll",11
2025-10-13T16:40:46Z,@ariefpadillah6592,Program nya bagus. Tapii kenapa anak&quot; kuliah nga di ajarin buat pelatihan jadi pengusaha ajjah dan di bekali modal. Dengan begitu kan Lebih banyak menyerap lapangan kerja baru. Ketimbang masuk kelapangan kerja yang udah Ada. Yang ada nanti ada yang di PHK. Gara&quot; program ini.,0
2025-10-13T15:03:33Z,@RDFamily88,"Setiap tahun brapa juta mahasiswa yg lulus. Jangankan lulusan baru, lulusan lama juga banyak yang belum bekerja pak. Ayo diperhatikan juga masyarakat yg umur produktif wni banyak yg mengganggur bukan Krn malas. Tp loker sekarang aneh juga, yang dicari 1 sampai 5 orang yang melamar ratusan bahkan ribuan 😂",1
2025-10-14T07:32:16Z,@Nuryasih-w1v,Lowongan pekerjaan pakai syarat pengalaman minimal 2 th  lagi. Padahal baru lulus kuliah 😅😅,0
2025-10-13T14:29:15Z,@ownerbums,"Kawal dgn baik ya, smg TRANSPARAN JUJUR DAN AKUNTABEL dlm proses rekrutmen",0
2025-10-13T13:37:10Z,@liliskurniawati884,Ini beneran ?,0
2025-10-13T13:12:19Z,@supriyadiadi9783,"Yg kena PHK bagaimana pak,",0
2025-10-13T12:40:36Z,@RestuRuslan,😅😅😅😅😅😅😅😅😅,0
2025-10-13T12:22:57Z,@nenasucokucok,Bagaimana yang tamatan SMK pak<br>Kami di Riau khususnya kota Dumai banyak industri CPO tapi susah pak ngelamar kerja pak <br>Yang lolos pasti yang make duit dan dekeng pak itu udah rahasia umum pak <br>Saya punya keahlian di insolation  pipa tekanan dan tracing susah pak mau ngelamar tak pernah ditanggapi pak terima kasih,2
2025-10-14T08:14:59Z,@tuby1092,Bantu UP,0
2025-10-13T12:07:12Z,@WindaLestari-r3b,Hilangkan diskriminasi umur dan tinggi badan,0
2025-10-13T11:43:49Z,@CnnSat,"Gmn yg lulusan SMA/Smk?apakah ada kesempatan u/mencari lowker ?apa mungkin  sdah tidak dihargai tdk dibutuhkan x ya minmal harus lulusan s1,2,3?😵‍💫.sepertinya iya😵‍💫 yg lulus sarjana juga susah cari duit apalagi kami para  gembel 😳😵‍💫 yg lulusan sma/smk ngegel curuk😪 jd kuli iya<br>Dan kl seandainya lulusan sekolah minim misalnya, tetapi punya skill bagaimana tuh apakah mungkin sama  kelaut aja x ya jd kuli tmmbah ga dihargai juga yg di terima mungkib hnya yg punya gelar  lulusan kuliahan gitu ya😵",0
2025-10-13T10:27:32Z,@Sadarbertobatlahkalian2yangdia,INDONESIA terlalu banyak teori ujung2 nanti kacau balau juga kalau tdk percaya lihat saja nanti😂,0
2025-10-13T10:12:09Z,@Simanfirman14,lulusan SMA ada tidak ya lembaga pelayanan magangnya(?) mungkin ada yang menahu terobosan nya,0
2025-10-13T10:04:00Z,@Syivia-r2p,Aduh duuh..akhirnya bisa denger suaranya pak seskab🤭🤭,0
2025-10-13T09:46:19Z,@suhendraafriandi7091,"Seleksi nya ketat dan paling hanya beberapa orang yg diterima, krna perusahan lebih senang yg magang orang",1
2025-10-13T09:07:02Z,@barimin1232,Bagaimana s1 S1 yang sudah bertahun tahun nganggur? Dan bagaimana pekerja2 yang gajinya masih dibawah 100rb/ hari? Itu masih banyak loo di wilayah Jakarta.,0
2025-10-13T09:02:23Z,@Juwairiyah-k2k,Semoga maksimal. Dikawal dng baik. Sangat positif,3
2025-10-13T08:39:50Z,@hamidyusuf6266,Kepising,0
2025-10-13T07:58:07Z,@anggrekaquars4594,BOHONG GGGG,0
2025-10-13T07:57:37Z,@anggrekaquars4594,"Kata sapa, kamu magang di BMKG saja ga dapet apa2 di jkrta",0
2025-10-13T07:46:17Z,@Irdawatun17,MasyaAllah mas teddy sungguh mulia hatimu 🫶❤,44
2025-10-13T09:49:17Z,@menteriperentokan,Jilat jilat kaya gitu dpet uang ya. Please ajak bang,0
2025-10-13T12:58:33Z,@ilhamjaya6299,Mulia apaan we juru bicara doang😭,9
2025-10-13T14:15:38Z,@mekich08,yayanknya wowo emg selalu dihati rakyat,7
2025-10-14T08:57:56Z,@ritatriana8476,Itu Program menaker yasirli woi,2
2025-10-15T01:42:51Z,@susanrachel5548,😂😂,1
2025-10-13T07:16:00Z,@AsmaraKasih-fw5su,Anaku lulusan smk bisa gak pak,0
2025-10-13T06:44:19Z,@alsatriansyah8095,Mas tedyy,1
2025-10-13T06:16:53Z,@BentoKuki,POV : Seskab lebih berperan drpd menaker dan wapres,1
2025-10-13T14:18:41Z,@mekich08,"menaker: mending turu<br>wapre: woe jaga cocotmu, admint datang memberikan 19 lapangan kerja nanti ditahun trakhir skrg kalian tidur coIiin cewe kartun kalian sajjah",0
2025-10-13T06:06:48Z,@MulianiMuliani-n7x,7gggvvgg,0
2025-10-13T05:53:51Z,@jinfishriwa6429,Nggk adil broo😅,0
2025-10-13T05:50:33Z,@arpurnawati,Aphamdulillah. Erharu. May all elements of this nation unite to improve the welfare of all Indonesians. CAN!🙏,0
2025-10-13T03:28:49Z,@FirlianaAura,Gimana buat lulusan S1 yg sudah 1 tahun 😢 lgsg tertolak,0
2025-10-13T00:41:28Z,@michaelkeishachannel2890,"Bagi bagi duit terus, utang sudah mencapai 9000 T",1
2025-10-14T07:17:56Z,@TheHijacket,"Justru emang udah kewajiban bagi negara buat menjamin kebutuhan siswa magang karena mereka penting buat negara, T0I0I",1
2025-10-12T23:10:49Z,@reokusumo3362,"Pak,, gaji karyawan yg ud btahun2 aja masih ada yg dibawah UMR pak 😭",0
2025-10-12T21:46:38Z,@sitimusdalifah7106,Terima kasih Pak Menteri dan pemerintah smg sarjana tdk merasa disepelekan krn diberi kesempatan memenfaatkan ilmunya dg bekerja magang nasional,28
2025-10-12T16:18:43Z,@antonpermana2526,Iya hrs program magang itu langsung kerja atau pergantian pegawai yg skrg partai politiknya berkuasa mengganti partai politik yg TDK berkuasa,0
2025-10-12T15:30:43Z,@yeyo2942,Mantullll👍🏾👍🏾👍🏾,0
2025-10-12T14:44:19Z,@hayayati6519,"Apa benar ,",0
2025-10-12T14:33:26Z,@petruspayonglangoday8480,Trus banyak sarjana yang lulus lebi dari dua sampai tiga tahu kenapa program ini dtang terlambat,8
2025-10-13T08:57:59Z,@g-nova3397,"Ya lu cari kerja sendiri dulu lah, dikasih program telat salah, ga ada program magang nasional salah",2
2025-10-12T13:40:57Z,@kekugo9925,"Alhamdulillah keren, para sarjana dan Diploma, belajar atur uangnya jangan langsung hutang sana sini atau buat kartu kredit se enak udelmu, selama magang jangan sampai pernah punya hutang ngandelin uang saku itu",1
2025-10-12T13:39:00Z,@zainuddinsiraj995,Yg lulus&quot;an lama2 gmn om 😅😅,0
2025-10-12T11:59:54Z,@dhannyindonesia7101,"Semoga para menteri para pejabat aparat bisa membuat terobosan terobosan untuk memajukan negri ini, memajukan dan mensejahtrakan masyarakat, sudah saatnya negri ini berdiri di kaki sendiri untuk memajukan negrinya sendiri, kekayaan negri ini sangat berlimpah bahkan bisa mensejahtrakan bangsa lain melalui kaki tangan kaki tangan oknum oknum  terpilih yg ada dinegri ini, ayo bangun para pejabat jangan biarkan negri ini panas gersang karena terkuras tak berdaya. Salam NKRI",3
2025-10-12T11:38:29Z,@dominogrip,Iship nakes juga termasuk?,0
2025-10-12T11:31:35Z,@duriantunggal20,Dirikan pabrik baru,1
2025-10-12T11:22:25Z,@aldrikoscar1120,Pas kerja outsourcing,2
2025-10-12T11:19:29Z,@teamshare7558,"Ada Menaker, kenapa Teddy yang bicara? Secara kapasitas dan strata, bukan kewenangan dan bukan domainnya. Merujuk SK, dia setara dengan eselon II, karena tidak mau pensiun dari TNI.",20
2025-10-12T23:54:26Z,@jkhalifatunisa_,"ya karena menteri nya yg nyuruh dia kasih speech, ada kok video nya",1
2025-10-13T06:24:36Z,@Thechikgu,"teamshare7558 semua enggak bener dimatamu,udah bagus pemerintah inisitif,hal² sepele koreksi,otak udang.",2
2025-10-13T06:25:07Z,@Thechikgu,"Bagusnya siapa yang bicara, dirimu gitu?",0
2025-10-12T11:05:01Z,@LinaLina-bm7jx,OMON OMON,0
2025-10-12T11:04:37Z,@rizkychadikofc4726,Yg tua pengangguran gmn,0
2025-10-13T00:53:54Z,@riskartchannel,"belajar berfotosintesis pak, biar bisa makan dari matahari jadi gak butuh duit",0
2025-10-12T11:03:26Z,@cordobaivank7623,Terserah sudah 😂😂😂😂,0
2025-10-12T10:51:35Z,@AhmadgumantiBatubara-n3p,"Sy AHMAD GUMANTI BATUBARA.BUKAN SEDANG EXTING SEPERTI MEREKA YG CAWE2 BUAT POLITIK PRAKTIS! SEBAGAI PENCOTRA&#39;AN AGAR KALIAN SEMUA PAHAM by.Agbar media. FKMB RI ,ASEANdan PBB. bukan modal dusta alias modus!",0
2025-10-12T10:35:34Z,@AgnesVeronica-f3z,Semoga ga omong kosong,0
2025-10-12T10:23:49Z,@totoyrochiyati3927,"Kalau Putri saya ikut magang, karena tugas dari campus boleh g Pak Mayor Teddy",0
2025-10-12T10:12:50Z,@dewodewo2985,Tedy pikirin anggota TnI dipapua banyak korban selesaikan dulu papua anda dikabinet wakil dr TnI jangan mikirin pangkat naik trs lbh baik kepapua berjuan baru dapat naik pangkat,0
2025-10-12T18:41:55Z,@muhammadazhari9519,"Setiap prajurit infantri apa lagi kualifikasi kopassus pasti pernah ke papua  , tp klo untuk perwira baru di rolling per 1 stengah tahun ganti yg lain,  lagian kan papua status nya bukan darurat militer , operasi damai cartenz  papua di pimpin kepolisian , TNI sifatnya cuma BKO jumlah polisinya lebih banyak diturun kan dsna",0
2025-10-12T10:12:18Z,@RahayuEndang-n5e,Trimkasih Bpk Seskab dan kabinet Bpk.Prabowo kerja keras tanpa liburrr 👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽,39
2025-10-12T11:20:09Z,@SitiYulaikah-t9i,Semoga keponakan ku Niken bisa dapat kerja magang kelompok pertama.,16
2025-10-12T10:10:39Z,@RahayuEndang-n5e,Kyk MBG itu y jelas ada sabotase segala anak Smp gaynya tengik daerah mna tu jawa kyknya belum bsa cari duit aja dikasih mkn sok cari tu anak muridnya di Tik Tok jelas kok wajahnya uleg mulutnya pke sambel,0
2025-10-12T10:06:15Z,@sriprihatiningsih2824,Mudah2 seperti rencarana,3
2025-10-12T10:04:56Z,@RahayuEndang-n5e,Giliran di trima di Daerah nggak.mau ntar alesanya inilah itulah tpi ributnya bnyak pengangguran aneh mang manusia waktu itu kan ada kejadian nglamar giliran diterima jauhlah berat di ongkos lah,0
2025-10-12T10:04:07Z,@Hibasbengkulu,Gimana tamatan s1 yg sdh 10 th sampai saat ini msih nganggur.,15
2025-10-12T11:07:46Z,@nokimaniktv6386,Ditahankan saja pak 😢,1
2025-10-12T11:56:10Z,@Cardova-r3r,Lanjut s2 saja ke Denmark pak ada beasiswa plus biaya hidup 21-26 Juta Rupiah setiap bulan,4
2025-10-12T16:57:54Z,@putrasyahdana1980,"Emang nya selama kuliah gak punya koneksi atau tmn?<br>Berarti yg bermasalah di personal nya itu,mungkin sombong atau tidak bergaul",3
2025-10-14T00:59:59Z,@humaiirahani9641,magang wapres adakah????,0
2025-10-12T10:02:00Z,@Minato0102,Semlga aja benar,0
2025-10-12T09:37:46Z,@bsopyan,enak magang di partainya si Kebal Sa&#39;it aja enak dibayar mahal😂 sama dia<br>wkwkwkwk gaji magang koq mau disamakan dg gaji rekrutan gila loh Ndro😮,0
2025-10-12T09:19:35Z,@feresianaca1793,Kalau memang benar gak lagi sabar,0
2025-10-12T09:13:46Z,@adamputra1093,Kemayu😂😂😂,0
2025-10-12T08:40:31Z,@jaya5191,"Tolong juga diperhatikan untuk pencari kerja,berkarier, bercita cita, jgn dipersulit persyaratannya,terutama syarat sehat jasmani rohani,hilangkan diskriminasi syarat bebas buta warna. Kasian mereka, 70persen ingin berkarier, kalian matikan cita cita mereka 😢",15
2025-10-14T03:11:49Z,@touchmedia-o3m,Iya Jgn bikin iri,0
2025-10-14T03:12:52Z,@touchmedia-o3m,Gaji bikin iri pekerja non formal,0
2025-10-12T08:32:27Z,@YuliesHadidjah,Caranya bgmn pak teddy,0
2025-10-12T08:03:21Z,@riamawatianitasari4699,Sounds gud❤,0
2025-10-12T08:00:00Z,@markusmonglo2189,Mantap,0
2025-10-12T07:59:11Z,@baengzaky6439,Dialer motor Honda om sidak sidak om,1
2025-10-12T07:58:50Z,@MRizal-g3x,Anak Abah dilarang komentar 😂,2
2025-10-12T15:19:43Z,@NurLely-i8q,Gg masalah  anak abah gg boleh jadi penjilat,0
2025-10-12T21:39:29Z,@MRizal-g3x,"​@NurLely-i8qdikit2 penjilat, Munafik kalian anak Abah ,hobi sek semua kalian Munafik cuih",0
2025-10-13T05:54:08Z,@arpurnawati,"Masih ada yg punya pikiran kotor. Kl kalian seperti ini mentalnya, negara ga akan maju. P Prabowo dan timnya bekerja u Indonesia bukan u golongan tertentu. Paham ?",0
2025-10-12T07:49:40Z,@erwinromansa6868,"Bagaimana kalau pakai ijazah palsu,apa bisa",0
2025-10-12T09:45:01Z,@agusapriyanto222,Congormu palsu perlu di Gampar pakai batu bata sampai nyonyor,0
2025-10-12T07:34:45Z,@ekobacharibjatoensuripbach1892,Magang selesai terus diperpanjang,4
2025-10-12T07:33:06Z,@pakpangat4935,Terus setelah selesai magang kerja opo?😂,0
2025-10-12T07:21:30Z,@hadisofyan5063,Beginian diurus seskab!!! Bahhh,0
2025-10-12T07:16:02Z,@Multiple808,"CUMA S1 DAN D1, lalu bagaimana nasib orang kecil lulusan SMA",3
2025-10-12T13:30:48Z,@HanyaSebatas-k5s,Tenang masih akan ada 19 juta lapangan kerja baru kata wapres😂😂😂,0
2025-10-13T05:58:14Z,@jinfishriwa6429,Suruh TDR ajah katanya😅,0
2025-10-12T06:51:58Z,@Iamgoodalways,Inilah seskab karbitan 😮😮😮,1
2025-10-12T14:36:56Z,@KuyatYondog,Trus kau apa..selevel rafi ahmad?,3
2025-10-12T05:40:14Z,@MakinJaka,😊,2
2026-06-21T11:31:20.000Z,KampusUpdate,"OPEN RECRUITMENT MAGANG LSF RI 2026

Kesempatan magang di Lembaga Sensor Film Republik Indonesia untuk mahasiswa S1/D4 minimal semester 5.

Periode Magang
Oktober – Desember 2026

Bidang:
Film &amp; Media • Komunikasi • DKV • Informatika • Sains Data • Hukum • Psikologi • https://t.co/nUFpHwwk1O",
2026-06-23T02:54:09.000Z,ppn_prigi,"PPN Prigi

PPN Prigi Fasilitasi Program Magang Berdampak Mahasiswa Universitas Brawijaya, Kegiatan, 25 Mei 2026

Pada (21/5) kegiatan Presentasi Hasil Program Magang Berdampak Mahasiswa Universitas Brawijaya telah dilaksanakan di Pelabuhan ... https://t.co/Z3CKmaMtti",
2026-04-11T15:16:29.000Z,vindikasi,"[Magang berbayar UMR]
Info penting untuk Mahasiswa Tingkat Akhir 
dan Fresh Graduate &lt;1 tahun.

Teman-teman mahasiswa yg hampir selesai, ayo segera selesaikan kuliahnya, karena dalam waktu dekat, selain CPNS, ada peluang lain untuk langsung bekerja setelah lulus yaitu Magang https://t.co/vd7nVyVXKT",
2026-06-22T08:03:24.000Z,Kejari_Jakut,"Selasa, 26 Mei 2026
Telah dilaksanakan kegiatan Pelepasan Peserta Magang Nasional Kementerian Ketenagakerjaan Republik Indonesia yang telah melaksanakan program magang selama 6 bulan di lingkungan Kejaksaan Negeri Jakarta Utara.

https://t.co/NDKZBVD8Te",
2026-06-22T15:34:12.000Z,airlangga_hrt,"untuk program vokasi bagi 220 ribu lulusan SMK dan 50 ribu pekerja terdampak PHK agar lebih siap memasuki dunia kerja.

Sementara itu, pada pilar perlindungan sosial, pemerintah menyalurkan bantuan beras 10 kilogram per bulan kepada 33,24 juta keluarga penerima manfaat selama",
2026-06-22T14:34:34.000Z,purpirocha,"1 juli 2025 mulai magang kedua (pertama kali wfo)
1 juli 2026 sidang skripsi 🥲",
2026-06-23T00:00:04.000Z,HENDRIDEEN1,Pemerintah Lanjutkan Program Magang dan Vokasi pada Semester II Tahun 2026 https://t.co/UILuf6SNb5 https://t.co/kpseZgn62d,
2026-06-22T15:34:11.000Z,airlangga_hrt,"cadang pesawat guna menekan biaya produksi dan memperkuat daya saing industri nasional.

Pada pilar ketenagakerjaan dan kelas menengah, Pemerintah mengalokasikan Rp 4,14 Triliun untuk Program Magang Nasional yang menyasar 150 ribu lulusan perguruan tinggi, serta Rp 2,12 Triliun",
2026-06-22T23:46:05.000Z,arin_studyy,"📙 Fundamental Bahasa Inggris 
🖇️ : https://t.co/O0ErdCfPkJ

arranged by @arin_studyyon X
Sc : Alternatifa Project | 5% 2025
Info Program Alternatifa Project 2027 
(TKA/UTBK/Ujian Mandiri)
https://t.co/zS5XLyw8xP￼",
2026-06-23T03:20:29.000Z,SDGs_Indonesia,"Dari belajar, tumbuh harapan baru bagi pertanian Indonesia.

Sebanyak 135 petani muda dari Flores Timur telah menyelesaikan program magang agribisnis di Kabupaten Timor Tengah Selatan (TTS), Nusa Tenggara Timur. Selama dua pekan, para peserta mempelajari praktik hortikultura https://t.co/HR3N7p7FXC",
2026-06-22T22:21:34.000Z,dimarsasongko98,"1.940 peserta Magang Nasional mundur. 
1.279 di antaranya karena dapat kerja lain.
Respons pemerintah: 
""ini berita yang cukup menggembirakan."" 

Tapi kalau magangnya bagus , kenapa ribuan orang rela tinggalkan uang saku APBN demi kabur ke pekerjaan lain?

Pesertanya pada milih https://t.co/CThe1Guway",
2026-06-20T03:00:07.000Z,HIMAKBMKMUnsoed,"Pelaksanaan:
🗓️ Minggu, 28 Juni 2026
⏰ 08.15 s.d. 12.45 WIB
📍 Zoom Cloud Meeting
✨Gratis &amp; Terbuka untuk Umum

Benefits:
📚 Ilmu dan wawasan terkait pemanfaatan AI 
📄 E-Sertifikat
🤝 Networking nasional

Pendaftaran:
🗓️ 14 Juni – 26 Juni 2026",
2026-06-22T12:20:31.000Z,Gerindra,"Di sektor ketenagakerjaan, pemerintah melanjutkan program magang dan vokasi.

Kemudian di sektor perlindungan sosial, pemerintah menyalurkan bantuan pangan selama tiga bulan kepada 33,24 juta penerima.",
2026-06-23T02:51:22.000Z,infokupedia,"Gas daftar sekarang sebelum kuota penuh!
🔗 Link Pendaftaran: 👉 https://t.co/W4r4MYlWkL &amp; https://t.co/uHWjRqlner https://t.co/XgTlGsgcib",
2026-04-09T09:37:54.000Z,karirfess,Breaking: Program Magang Nasional 2026 jadi 150 ribu peserta. Gajinya disesuaikan UMP masing-masing. https://t.co/Qc1hyJVjqq,
2026-06-23T03:13:52.000Z,Kemdikdasmen,"Yuk ikut berpartisipasi, Informasi lebih lanjut:
https://t.co/xtoWMQlTAg

Pendaftaran: 5—26 Juni 2026

Mari berpartisipasi, berkarya, dan dukung Pendidikan Bermutu untuk Semua.

——

Want to be a part of this journey? Find more information here:
👉 https://t.co/xtoWMQlTAg https://t.co/2kO0DP1oX5",
2026-06-18T10:17:32.000Z,nalibelajar,"📑 PKN STAN: https://t.co/IBtq2QPnG8
📑 STAN (2): https://t.co/atDiDAlwpN
📑 20+ ebook CPNS dan kedinasan: https://t.co/bf01n8vGW0
📑 20+ ebook CPNS dan kedinasan: https://t.co/bf01n8vGW0
📑 materi kedinasan: https://t.co/VsHVwPd9bt",
2024-11-25T03:33:22.000Z,reviewtantan,📌JADWAL HARI LIBUR NASIONAL DAN CUTI BERSAMA TAHUN 2025📌 https://t.co/D8eQbXnyD6,
2026-06-22T13:30:00.000Z,Metro_TV,Pemerintah resmi menyetujui pelaksanaan Program Pemagangan Nasional angkatan kedua untuk tahun anggaran 2026. Keputusan strategis tersebut diambil dalam Rapat Terbatas (Ratas) yang dipimpin langsung oleh Presiden Republik Indonesia. Menaker Yassierli menyatakan bahwa pelaksanaan https://t.co/orefOLVd40,
2026-03-02T02:04:00.000Z,MenteriPekerja,"asal lu tau ya anak magang itu Wajib dapet BPJS dan Uang Saku, kalo ga nerapin itu fix perusahaan buka program pemagang ilegal.

Permenaker 6 tahun 2020",
2026-05-22T22:38:00.000Z,IndonesiaFedera,"ROADMAP MABA BIAR GAK NYESEL PAS SEMESTER 7

Jangan kebalik, urutannya gini

Semester 1-2
- Kejar IPK tinggi
- Bangun relasi
- Ikut organisasi kampus
- Cari 1 skill yang bisa dijual

Semester 3-4
- Ikut lomba nasional
- Join volunteer
- Aktif di organisasi
- Mulai freelance",
2025-09-27T15:31:04.000Z,CNNIndonesia,Wakil Walkot: Ada 97 Kasus Perundungan di Kota Bogor Sepanjang 2025 https://t.co/i8CrNfwIcx,
2026-06-22T02:14:21.000Z,HIMAKBMKMUnsoed,"Pengalaman mengikuti program beasiswa tingkat nasional
* Menambah prestasi dan portofolio akademik

📌 *Periode pendaftaran:*
28 April 2026 – 26 Juni 2026

📢 *Pengumuman penerima beasiswa:*
5 Juli 2026

🔗 *LINK PENDAFTARAN:*
https://t.co/OlC5zenixj",
2025-10-05T04:52:04.000Z,kumparan,"Pemerintah akan meluncurkan program magang bagi lulusan perguruan tinggi maksimal satu tahun setelah kelulusan pada 15 Oktober 2025. Dalam program ini, peserta magang akan mendapat uang saku sebesar Rp 3,3 juta per bulan selama maksimal enam bulan, sebagaimana diatur dalam https://t.co/OFK21FDdlF",
2025-10-23T03:31:25.000Z,CNNIndonesia,Mensos Tegaskan Pemutakhiran Data DTSEN Penting untuk Program Bansos https://t.co/QUgpFPYccX,
2025-09-25T00:45:27.000Z,CNNIndonesia,Syarat dan Cara Daftar Magang Fresh Graduate Bergaji UMP 2025 https://t.co/4y8eUBTvyO,
2025-05-04T02:54:37.000Z,CNNIndonesia,"Lestarikan Tradisi, Raih Prestasi!
Ikuti Kejuaraan Pencak Silat CNN Indonesia Tingkat Nasional Piala Menpora, langsung dari Padepokan Pencak Silat Taman Mini Indonesia Indah pada 2-4 Mei 2025. https://t.co/LXOvMd9tIE",
2026-02-27T03:48:19.000Z,CNNIndonesia,PDIP Larang Keras Program MBG Jadi Ladang Cari Untung https://t.co/BU2HdiB4qD,
2026-04-12T12:50:36.000Z,mesatu_,"Ada dugaan pungli terhadap peserta magang nasional Kemnaker.

Siang tadi gue langsung WA Menaker Yassierli, eh malam ini muncul @Maganghub. Gue coba verifikasi apakah akun tersebut asli?

Barusan dapat informasi dari Dirjen Binalavotas Darmawansyah yang menyatakan akun X https://t.co/4Dipp1jEc7",
2025-11-18T05:31:42.000Z,CNNIndonesia,BGN Ajak Warga Manokwari Awasi Program MBG Demi Jaga Kualitas https://t.co/iC4MwQI2Uk,
2024-07-05T08:00:12.000Z,PDI_Perjuangan,"Ketua Umum PDI Perjuangan Megawati Soekarnoputri Lantik Ganjar Pranowo hingga Ahok jadi Ketua DPP PDI Perjuangan.
Ketua Umum memberikan tugas baru untuk  Ganjar Pranowo sebagai Ketua DPP Bidang Pemerintahan dan Otonomi Daerah, Basuki Tjahaja Purnama alias Ahok sebagai Ketua DPP https://t.co/Rgkt0f6ijM",
2026-06-19T12:17:55.000Z,HIMAKBMKMUnsoed,"🎁 Benefit:
- E-Sertifikat Nasional
- Ilmu dan Wawasan Baru
- Menambah Relasi
- Free Registration

📆 Timeline Pendaftaran:
16 - 25 Juni 2026

🔗 Link Pendaftaran: [ https://t.co/e5WnLPh7Rc ]

📸 Link Twibbon: [ https://t.co/MgwcXzWKId ]",
2024-12-31T20:00:45.000Z,CNNIndonesia,Prabowo Rayakan Tahun Baru 2025 di Bundaran HI https://t.co/rBDYlV428h,
2025-02-23T10:43:19.000Z,CNNIndonesia,"SBY Terima Jabat Ketua Majelis Tinggi Demokrat 2025-2030
https://t.co/jIvj5Uf4JT",
2026-06-23T03:15:00.000Z,KompasTV,"Kantor Perwakilan Bank Indonesia DIY Buka Lowongan Magang, Cek Syaratnya

https://t.co/sYEHyjzmwp",
2025-09-28T07:52:40.000Z,CNNIndonesia,"Presiden Prabowo  akan memanggil Kepala Badan Gizi Nasional, Dadan Hindayana, serta pejabat terkait untuk membahas kasus dalam program MBG. Menurutnya, dugaan keracunan dalam program MBG adalah persoalan besar, tetapi ia optimistis masalah ini bisa segera diselesaikan dengan https://t.co/Mt7BYFdBaj",
2025-06-11T10:32:39.000Z,CNNIndonesia,FOTO: Ngopi Bareng Road To Derap Kerja Sama Jakarta Awards 2025 https://t.co/Y4Wd2dJsZM,
2025-05-27T13:01:06.000Z,CNNIndonesia,"Hasil Sidang Isbat: Idul Adha 1446 H Jatuh pada Jumat 6 Juni 2025 #BREAKINGNEWS
https://t.co/7P12UqtQht",
2025-07-18T12:21:41.000Z,CNNIndonesia,"NasDem soal Status IKN: Jika Tak Jelas, Anggaran Bisa ke Program Lain https://t.co/zUu074tsC7",
2025-09-11T09:59:08.000Z,CNNIndonesia,Kemenkum Resmi Sahkan Kepengurusan PDIP 2025-2030 https://t.co/XAneyqIYXS,
2026-02-04T00:01:29.000Z,KampusUpdate,"MAGANG DI PERTAGAS NIAGA? YES, YOU CAN! 🚀

Pengen ngerasain kerja langsung di industri gas bumi nasional?
Saatnya upgrade skill + bangun pengalaman bareng PT Pertagas Niaga Internship Program!

✨ Real project
✨ Mentoring profesional
✨ Pengalaman kerja BUMN energi
✨ https://t.co/YpUivxxE8p",
2026-04-13T05:37:06.000Z,mesatu_,"Gileee, 30 ribu lebih peserta magang Kemnaker ngadu! 😱

Ini sekitar 30% dari total 102 ribu anak magang nasional di 2025. Chaos banget kan?!

Bukan cuma pungli atau pemotongan uang saku. Banyak fresh graduate kesal parah sama overwork, jobdesc gak nyambung, sampai aturan WFH/WFA",
2025-10-31T03:24:10.000Z,CNNIndonesia,"Pemusnahan barang bukti narkoba dilakukan secara simbolis oleh Presiden RI dan Kapolri di Jakarta pada Rabu (29/10). Sisa barang bukti akan dikawal menuju PT Wastec International, Cilegon, untuk dimusnahkan sepenuhnya.

Direktorat Tindak Pidana Narkoba Bareskrim Polri bersama https://t.co/IgDVvteZqv",
2026-04-08T12:24:05.000Z,tribunnews,"Menteri Keuangan Purbaya Yudhi Sadewa mengungkapkan bahwa pihaknya kecolongan dalam pengadaan 21.800 unit motor listrik oleh Badan Gizi Nasional.

Ia menegaskan Kemenkeu baru menyadari transaksi tersebut setelah berjalan dan segera memotong alokasi anggaran untuk tahun ini. https://t.co/JXSQKnTLY8",
2025-02-13T02:40:12.000Z,CNNIndonesia,"Prabowo Tetapkan Biaya Haji 2025: Embarkasi Jakarta Rp58 Juta
https://t.co/uQ067yyHAN",
2026-04-17T06:00:20.000Z,tribunnews,"Komisi Pemberantasan Korupsi (KPK) menyoroti kelemahan tata kelola Program Makan Bergizi Gratis (MBG) yang dinilai terlalu terpusat.

Berdasarkan temuan Direktorat Monitoring yang tertuang dalam Lampiran Laporan Tahunan KPK 2025, pelaksanaan program raksasa ini menjadikan Badan https://t.co/AfdQjq1H1o",
